Região;Sigla_UF;UF;Código_IBGE_Município;Município;Tipo_Crime;Mês;Mês_Ano;PC-Qtde_Ocorrências
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;02;02/2010;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;03;03/2010;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;04;04/2010;6
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;05;05/2010;11
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;06;06/2010;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;07;07/2010;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;08;08/2010;9
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;09;09/2010;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;10;10/2010;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;11;11/2010;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;12;12/2010;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;01;01/2010;37
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;02;02/2010;26
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;03;03/2010;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;04;04/2010;21
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;05;05/2010;21
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;06;06/2010;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;07;07/2010;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;08;08/2010;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;09;09/2010;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;10;10/2010;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;11;11/2010;5
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;12;12/2010;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;01;01/2010;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;02;02/2010;23
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;03;03/2010;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;04;04/2010;19
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;05;05/2010;17
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;06;06/2010;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;07;07/2010;8
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;08;08/2010;11
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;09;09/2010;16
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;10;10/2010;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;11;11/2010;11
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;12;12/2010;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;01;01/2010;37
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;02;02/2010;34
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;03;03/2010;65
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;04;04/2010;68
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;05;05/2010;48
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;06;06/2010;29
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;07;07/2010;33
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;08;08/2010;22
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;09;09/2010;44
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;10;10/2010;27
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;11;11/2010;47
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;12;12/2010;29
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);02;02/2010;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);03;03/2010;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);05;05/2010;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);08;08/2010;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;01;01/2010;2
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;02;02/2010;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;03;03/2010;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;04;04/2010;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;05;05/2010;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;06;06/2010;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;07;07/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;08;08/2010;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;09;09/2010;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;10;10/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;11;11/2010;3
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;12;12/2010;9
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;01;01/2010;12
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;02;02/2010;16
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;03;03/2010;18
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;04;04/2010;23
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;05;05/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;06;06/2010;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;07;07/2010;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;08;08/2010;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;09;09/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;10;10/2010;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;11;11/2010;3
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;12;12/2010;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;01;01/2010;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;02;02/2010;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;03;03/2010;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;04;04/2010;11
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;05;05/2010;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;06;06/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;07;07/2010;9
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;08;08/2010;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;09;09/2010;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;10;10/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;11;11/2010;9
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;12;12/2010;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;01;01/2010;43
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;02;02/2010;32
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;03;03/2010;44
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;04;04/2010;42
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;05;05/2010;30
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;06;06/2010;48
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;07;07/2010;34
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;08;08/2010;18
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;09;09/2010;19
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;10;10/2010;17
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;11;11/2010;12
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;12;12/2010;19
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);01;01/2010;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);04;04/2010;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;02;02/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;03;03/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;04;04/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;05;05/2010;12
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;06;06/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;07;07/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;08;08/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;09;09/2010;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;10;10/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;11;11/2010;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;12;12/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;01;01/2010;9
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;02;02/2010;11
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;03;03/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;04;04/2010;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;05;05/2010;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;06;06/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;07;07/2010;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;08;08/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;09;09/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;10;10/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;11;11/2010;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;12;12/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;01;01/2010;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;02;02/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;03;03/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;04;04/2010;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;05;05/2010;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;06;06/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;07;07/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;08;08/2010;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;09;09/2010;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;10;10/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;11;11/2010;10
NORDESTE;PE;Pernambuco;2611101;Petrolina;Homicídio doloso;12;12/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;01;01/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;02;02/2010;7
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;03;03/2010;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;04;04/2010;10
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;05;05/2010;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;06;06/2010;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;07;07/2010;8
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;08;08/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;09;09/2010;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;10;10/2010;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;11;11/2010;5
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo de veículo;12;12/2010;11
NORDESTE;PE;Pernambuco;2611101;Petrolina;Roubo seguido de morte (latrocínio);03;03/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;01;01/2010;44
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;02;02/2010;47
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;03;03/2010;34
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;04;04/2010;41
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;05;05/2010;52
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;06;06/2010;41
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;07;07/2010;38
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;08;08/2010;43
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;09;09/2010;40
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;10;10/2010;51
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;11;11/2010;41
NORDESTE;PE;Pernambuco;2611606;Recife;Estupro;12;12/2010;24
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;01;01/2010;112
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;02;02/2010;95
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;03;03/2010;87
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;04;04/2010;59
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;05;05/2010;83
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;06;06/2010;71
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;07;07/2010;87
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;08;08/2010;82
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;09;09/2010;47
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;10;10/2010;54
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;11;11/2010;66
NORDESTE;PE;Pernambuco;2611606;Recife;Furto de veículo;12;12/2010;64
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;01;01/2010;57
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;02;02/2010;50
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;03;03/2010;92
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;04;04/2010;47
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;05;05/2010;54
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;06;06/2010;52
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;07;07/2010;50
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;08;08/2010;36
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;09;09/2010;53
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;10;10/2010;61
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;11;11/2010;33
NORDESTE;PE;Pernambuco;2611606;Recife;Homicídio doloso;12;12/2010;61
NORDESTE;PE;Pernambuco;2611606;Recife;Lesão corporal seguida de morte;06;06/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Lesão corporal seguida de morte;11;11/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;01;01/2010;210
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;02;02/2010;199
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;03;03/2010;306
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;04;04/2010;298
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;05;05/2010;233
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;06;06/2010;218
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;07;07/2010;207
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;08;08/2010;190
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;09;09/2010;197
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;10;10/2010;181
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;11;11/2010;165
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo de veículo;12;12/2010;223
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);01;01/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);03;03/2010;3
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);05;05/2010;2
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);06;06/2010;3
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);07;07/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);08;08/2010;2
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);09;09/2010;1
NORDESTE;PE;Pernambuco;2611606;Recife;Roubo seguido de morte (latrocínio);12;12/2010;1
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;01;01/2010;54
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;02;02/2010;59
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;03;03/2010;54
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;04;04/2010;46
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;05;05/2010;69
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;06;06/2010;74
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;07;07/2010;51
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;08;08/2010;77
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;09;09/2010;68
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;10;10/2010;66
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;11;11/2010;85
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Estupro;12;12/2010;65
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2010;61
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2010;45
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2010;47
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2010;40
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2010;58
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2010;45
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2010;48
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2010;50
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2010;41
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2010;34
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2010;51
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2010;46
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2010;149
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2010;137
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2010;139
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2010;135
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2010;133
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2010;128
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2010;119
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2010;127
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2010;105
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2010;124
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2010;128
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2010;145
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;02;02/2010;1
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;03;03/2010;3
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;04;04/2010;2
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2010;2
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;06;06/2010;2
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;07;07/2010;1
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;09;09/2010;4
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2010;1
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;11;11/2010;2
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;12;12/2010;2
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2010;91
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2010;73
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2010;115
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2010;108
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2010;114
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2010;83
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2010;71
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2010;84
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2010;71
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2010;77
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2010;95
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2010;83
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2010;8
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);02;02/2010;8
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2010;10
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);04;04/2010;7
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2010;8
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);06;06/2010;10
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);07;07/2010;7
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);08;08/2010;7
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);09;09/2010;3
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);10;10/2010;4
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);11;11/2010;3
NORDESTE;PE;Pernambuco;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2010;5
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;02;02/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;03;03/2010;3
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;07;07/2010;3
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;08;08/2010;5
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;09;09/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;10;10/2010;2
NORDESTE;PI;Piauí;2207702;Parnaíba;Estupro;12;12/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Furto de veículo;06;06/2010;6
NORDESTE;PI;Piauí;2207702;Parnaíba;Furto de veículo;07;07/2010;3
NORDESTE;PI;Piauí;2207702;Parnaíba;Furto de veículo;08;08/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Furto de veículo;09;09/2010;2
NORDESTE;PI;Piauí;2207702;Parnaíba;Homicídio doloso;09;09/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Homicídio doloso;10;10/2010;1
NORDESTE;PI;Piauí;2207702;Parnaíba;Roubo de veículo;08;08/2010;16
NORDESTE;PI;Piauí;2207702;Parnaíba;Roubo de veículo;09;09/2010;1
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;01;01/2010;10
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;02;02/2010;11
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;03;03/2010;8
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;04;04/2010;13
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;05;05/2010;8
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;06;06/2010;12
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;07;07/2010;15
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;08;08/2010;7
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;09;09/2010;17
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;10;10/2010;9
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;11;11/2010;16
NORDESTE;PI;Piauí;2211001;Teresina;Estupro;12;12/2010;10
NORDESTE;PI;Piauí;2211001;Teresina;Furto de veículo;01;01/2010;35
NORDESTE;PI;Piauí;2211001;Teresina;Furto de veículo;02;02/2010;10
NORDESTE;PI;Piauí;2211001;Teresina;Furto de veículo;03;03/2010;45
NORDESTE;PI;Piauí;2211001;Teresina;Furto de veículo;04;04/2010;30
